created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 27 04:26:57 +0000 2023;1717759767463297059;"Repost @KPU_ID   #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/lYu5mWQAhu";0;0;0;1;in;1473503277882904580;1717759767463297059;KPUbatanghari;https://twitter.com/KPUbatanghari/status/1717759767463297059
Fri Oct 27 04:03:20 +0000 2023;1717753825321464051;"@eki_ramdan1 Prabowo Subianto dan Gibran Rakabuming Raka resmi mendaftarkan diri ke Komisi Pemilihan Umum sebagai pasangan bakal calon presiden dan bakal calon wakil presiden untuk Pilpres 2024 dekade08";0;0;0;0;in;1685859233404006400;1717731814184481256;GusyantiNeng;https://twitter.com/GusyantiNeng/status/1717753825321464051
Fri Oct 27 03:54:13 +0000 2023;1717751527593652440;"#TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023 Kemarin. Sudah ada 3 Bakal Pasangan Calon Presiden dan Wakil Presiden yang sudah mendaftar ke KPU Republik Indonesia https://t.co/xU0t3J9BEG";0;0;0;0;in;1634520093790199814;1717751527593652440;pps_kademangan;https://twitter.com/pps_kademangan/status/1717751527593652440
Fri Oct 27 03:42:48 +0000 2023;1717748654025720274;"Prabowo Subianto dan Gibran Rakabuming Raka resmi mendaftarkan diri ke Komisi Pemilihan Umum sebagai pasangan bakal calon presiden dan bakal calon wakil presiden untuk Pilpres 2024 dekade08";0;0;0;0;in;1682289831949533184;1717748654025720274;RatihNovian4;https://twitter.com/RatihNovian4/status/1717748654025720274
Fri Oct 27 03:38:32 +0000 2023;1717747580392870146;"repost @KPU_ID #TemanPemilih , inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani  #PemiluSerentak2024 https://t.co/JhnbuEhFFW";0;0;0;1;in;1285973264364220416;1717747580392870146;ppkbanyuurip;https://twitter.com/ppkbanyuurip/status/1717747580392870146
Fri Oct 27 03:25:28 +0000 2023;1717744295560855984;"#Repost @kpukabbandung  —— #Repost @kpu_ri  —— kpu_ri #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.   #KPUMelayani #PemiluSerentak2024 https://t.co/qCPEL2ct1i";0;0;0;0;in;1618633140314206208;1717744295560855984;ppspmk;https://twitter.com/ppspmk/status/1717744295560855984
Fri Oct 27 03:16:23 +0000 2023;1717742008054501765;"jetak, 27 oktober 2023  inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023. #kpuri #kpujateng #kpudemak #ppkwedung #ppsjetak https://t.co/W2CcbYyJK1";0;0;0;0;in;1631506912905920512;1717742008054501765;PpsJetak;https://twitter.com/PpsJetak/status/1717742008054501765
Fri Oct 27 03:12:16 +0000 2023;1717740971155402942;"REPOST: #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/n9LZiTfQLy";0;0;0;2;in;2400724364;1717740971155402942;kpukotametro;https://twitter.com/kpukotametro/status/1717740971155402942
Fri Oct 27 02:51:48 +0000 2023;1717735823486161123;"Pasangan Calon Presiden (Capres) Anies Baswedan dan Calon Wakil Presiden (Cawapres) Muhaimin Iskandar atau keduanya disebut dengan "AMIN" telah mengeluarkan dokumen visi misi yang akan ditawarkan kepada masyarakat pada gelaran Pemilihan Presiden (Pilpres) 2024 mendatang.";0;1;0;0;in;1660829479340740608;1717735817643426252;ilhamyoid;https://twitter.com/ilhamyoid/status/1717735823486161123
Fri Oct 27 02:37:03 +0000 2023;1717732111208317418;"#repostkpuri #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani https://t.co/bW9bDpvnE1";0;0;0;2;in;714291925575008256;1717732111208317418;KPU_Kab_Madiun;https://twitter.com/KPU_Kab_Madiun/status/1717732111208317418
Fri Oct 27 02:33:09 +0000 2023;1717731127493100021;"[INFO]  #RepostKPURI #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/IOBUuiQzXT";0;0;0;1;in;1376441308298969088;1717731127493100021;KpuHaltim;https://twitter.com/KpuHaltim/status/1717731127493100021
Fri Oct 27 02:04:25 +0000 2023;1717723897330893185;"#TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Kamis tanggal 19 Oktober 2023.  #ppskedungmutih #KPUMelayani #PemiluSerentak2024   Sumber : @kpu_ri https://t.co/suPPIlW5VC";0;0;0;0;in;1631555759317319681;1717723897330893185;KedungmutihPps;https://twitter.com/KedungmutihPps/status/1717723897330893185
Fri Oct 27 02:01:48 +0000 2023;1717723240335085795;"#TemanPemilih, kamu perlu tahu, Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilu Tahun 2024 dibuka dari tanggal 19 sd 25 Oktober 2023 di Kantor Komisi Pemilihan Umum. Simak selengkap scan barcode ini. #PemiluSerentak2024 Sumber : @kpu_ri https://t.co/AEaRNuMD5z";0;0;0;0;in;1631555759317319681;1717723240335085795;KedungmutihPps;https://twitter.com/KedungmutihPps/status/1717723240335085795
Fri Oct 27 02:01:37 +0000 2023;1717723192733946253;"Prabowo dan Gibran Rakabuming Raka resmi mendaftarkan diri ke Komisi Pemilihan Umum RI sebagai pasangan bakal calon presiden dan bakal calon wakil presiden untuk Pilpres 2024 dekade08";0;0;0;0;in;1653670015714074628;1717723192733946253;chandqeylan;https://twitter.com/chandqeylan/status/1717723192733946253
Fri Oct 27 01:37:52 +0000 2023;1717717217318711665;"#TemanPemilih, repost @KPU_ID inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/DGbHoPtOcH";0;0;0;0;in;1087565114272694273;1717717217318711665;PadangKpu;https://twitter.com/PadangKpu/status/1717717217318711665
Fri Oct 27 01:07:41 +0000 2023;1717709617722220698;"#TemanPemilih inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/E3f15MLTL3";0;0;0;1;in;811020443993849856;1717709617722220698;KPU_kablutim;https://twitter.com/KPU_kablutim/status/1717709617722220698
Fri Oct 27 00:50:25 +0000 2023;1717705274008408243;"#repostedfrom @kpu_ri #TemanPemilih, Hallo Goy inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/nnpNr4UfW4";0;0;0;0;in;485361867;1717705274008408243;KPUKotaTarakan;https://twitter.com/KPUKotaTarakan/status/1717705274008408243
Fri Oct 27 00:27:23 +0000 2023;1717699478092996925;"Buat yang kepo-kepo,  inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/H5PpsVSBDb";0;0;0;0;in;1364751144426237952;1717699478092996925;kpukota_jakpus;https://twitter.com/kpukota_jakpus/status/1717699478092996925
Fri Oct 27 00:00:28 +0000 2023;1717692702257741965;"Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023 https://t.co/Sa9c64ZpwV";0;0;0;0;in;1275609772620828674;1717692702257741965;PBogosari;https://twitter.com/PBogosari/status/1717692702257741965
Thu Oct 26 23:24:06 +0000 2023;1717683552668766559;"#Repost @KPU_ID #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/RKpgaa55SM";0;0;0;1;in;1246064023734378496;1717683552668766559;GarutKpu;https://twitter.com/GarutKpu/status/1717683552668766559
Thu Oct 26 21:53:46 +0000 2023;1717660818551259281;"Hey #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023 #PemiluSerentak2024 #Pemilu #HumasPemilu #PemiluSaranaIntegrasiBangsa #KPUDemak  #kpujateng  #kpurepublikindonesia https://t.co/mu6y7ab3zS";0;0;0;0;in;1631864367359889415;1717660818551259281;PPK_KEC_MIJEN;https://twitter.com/PPK_KEC_MIJEN/status/1717660818551259281
Thu Oct 26 21:50:01 +0000 2023;1717659875910766976;"#Repostedfrom @kpu_ri  #TemanPemilih, inilah update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024, hingga Rabu tanggal 25 Oktober 2023.  #KPUMelayani #PemiluSerentak2024 https://t.co/ZU9K8ZPOjB";0;0;0;2;in;1374413212225990656;1717659875910766976;kpu_kabmimika;https://twitter.com/kpu_kabmimika/status/1717659875910766976
Thu Oct 26 18:57:25 +0000 2023;1717616437144297806;"Tentukan pilihan anda,... Tiga pasangan bakal calon presiden dan wakil presiden telah resmi mendaftar ke Komisi Pemilihan Umum (KPU) RI untuk bersaing di Pemilihan Presiden (Pilpres) 2024.  #capres #cawapres #pilpres  #prabowo #ganjarpranowo #aniesbaswedan https://t.co/lhQrz7wX4b";0;0;0;0;in;1517341350341283840;1717616437144297806;billytampi2;https://twitter.com/billytampi2/status/1717616437144297806
Thu Oct 26 18:55:13 +0000 2023;1717615886964859251;"Update Pendaftaran Bakal Pasangan Calon Presiden dan Wakil Presiden Pemilihan Umum Tahun 2024.  #PemiluSerentak2024 #Pemilu #HumasPemilu #PemiluSaranaIntegrasiBangsa https://t.co/Qk4aGRSa3M";0;0;1;1;in;1618514596486340608;1717615886964859251;ppk_bonang24;https://twitter.com/ppk_bonang24/status/1717615886964859251
Thu Oct 26 16:47:55 +0000 2023;1717583850401145191;"Kader Partai Solidaritas Indonesia Surabaya Daniel Lukas Rorong memenuhi nazarnya. Ia mencukur gundul rambutnya setelah Prabowo Subianto dan Gibran Rakabuming Raka resmi mendaftar Pemilihan Presiden dan Wakil Presiden 2024-2029 di KPU RI.  @psi_id https://t.co/SJ46zG1NaX";0;0;0;0;in;718035697530081280;1717583850401145191;publikasi_kan;https://twitter.com/publikasi_kan/status/1717583850401145191
