publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-26T03:24:32Z,Ce Ria,Bukan menang tapi menangis,0
2023-10-26T03:24:27Z,antl TRISY,Amin smg menang bpk,0
2023-10-26T03:21:22Z,Pengamat Kalian,Pak lurah saja kabur jadi petugas partai... anak2 dan mantu jg menghindar😂😂😂,0
2023-10-26T03:20:10Z,Syawal Setyawan,"Ya harus optimis, walaupun kalah nanti nya.kan blum nyoblos.",0
2023-10-26T03:20:02Z,Mutiara Supatmi,Rakyat bersama pk ganjar prof.mahfud mengawal sampe akhir meraih kemenangn menuju RI 1 2024 tuk kemajuan bangsa tercinta ini <br>Ayoo gaspool jgn kasih kendor,0
2023-10-26T03:19:42Z,Yudi Atmojo,Pasangan paling mumpuni<br>Tidak banyak drama.... <br>Ganjar mahfud joss,0
2023-10-26T03:18:44Z,Japantas Japantas,Ibu Megawati the BEST<br>jauh dari Dinasti Politik. Selalu mendengar Aspirasi RAKYAT.<br>sehat selalu. Jangan dengarkan hantu yg teriak,0
2023-10-26T03:16:38Z,Japantas Japantas,Percaya DIRI ya Pak<br>Pasti menang. Lupakan penghianat. Tetangga sebelah tidak punya pendirian.,0
2023-10-26T03:11:36Z,Desak Risma,"Lbih baik memilih yg senior yg berpengalaman dan beretika, drpda memilih yg muda belagu tdk beretika dn dikarbit. Emang negara taman kanak kanak mau dipimpin bocil karbitan",0
2023-10-26T03:10:23Z,Sukarno Sucipto,Maju terus Pak ganjar  mahpud,0
2023-10-26T03:10:06Z,kaduri sahra,saya dukung Prabowo- Gibran,1
2023-10-26T03:08:47Z,win terus,PRABOWO GIBRAN ( PROGIB),0
2023-10-26T03:08:28Z,millenial gen z,"ojo kemlinti, kata kader pdip yg lain😅",0
2023-10-26T03:07:59Z,Tommy Lucas,Kita berdoa untuk bapak supaya menjadi president yang baik jujur dan tidak korupsi. juga jangan berhianat seperti  teman bapak.,1
2023-10-26T03:06:40Z,Musinatun Nasikudin,Semaggat pk ganjar Dan pk mahfud md Bismillah insya Allah menag aminn Allah Huma aminn ❤❤❤❤❤,1
