publishedAt,authorDisplayName,textDisplay,likeCount
2023-12-07T14:02:53Z,@ceci_wiewieu2591,Jawaban yg memuaskan dari para cawapres tidak akan bikin asam lambung naik.. 😅😅,0
2023-12-07T14:02:52Z,@ronnyshilman4412,Katanya gibran mewakili anak muda?? Anak muda yg mana ???  Diundang debat ga datang karna?? gimana nanti misal jadi trus di undang pertemuan antara negara... Apa bisa ??,0
2023-12-07T14:00:52Z,@user-wq6ux6gj5m,"Anak pak lurah engga hadir takut debat😂 bagaimana mau ngurus negara kita yg sebesar ini kalau debat aja takut,",0
2023-12-07T14:00:21Z,@asepasep299,Simd kan lo mentri polhukum kan bisa tau dimna hutan yg dicolong mestinya tau kan bisa memberikan sangsi,0
2023-12-07T14:00:13Z,@rizieqshihabimigrancabulte9566,"PENGANGGURAN SEMAKIN MENINGGI MENINGKAT KARENA UPAH TIDAK LAYAK, SULITNYA LAPANGAN PEKERJAAN, SULITNYA MODAL USAHA UNTUK GENERASI MUDA DAN PEMULA, KURANGNYA PERHATIAN DARI PEMERINTAH DAERAH SETEMPAT UNTUK MECIPTAKAN LAPANGAN PEKERJAAN DAN MENDAPAT PEKERJAAN YANG LAYAK😊",0
2023-12-07T14:00:12Z,@mamansuherman-ew9rm,saya salut sama cak imin 👍<br>pak mahpud MD cocoknya jadi mentri pemberantas korupsi,0
2023-12-07T14:53:40Z,@Bossge1091,Imin cocok jdi menteri pertanian,1
2023-12-07T13:55:17Z,@apriadiapriadi9244,Asam sayur mnn😅,0
2023-12-07T13:53:43Z,@yuniuni389,Percay sm kami paling yg ngaruh d debat adalah yg salut adalah org partaix sendiri...salut sm hasil survei.,0
2023-12-07T13:53:14Z,@IwanBudiman-ot7bm,"Kalo jadi presiden, kalo ngg😂",0
2023-12-07T13:52:55Z,@bub471,"Bukannya cawapres ada 3, satu lagi kemana?",0
2023-12-07T13:51:56Z,@andikw33,Sehat selalu pak Mahfud md 🤟,0
2023-12-07T13:47:27Z,@vickstory1728,Kita bisa nilai deh. Yg slalu gk hadir siapa. Cuma ngandelin bapa😅. Semoga rakyat indomesia pintar memilih,0
2023-12-07T13:45:45Z,@user-mx3dz4hu8j,berikan banyak lowongan pekerjaan n yg korupsi dimiskinkan semiskin miskinya,0
2023-12-07T13:45:36Z,@tondowibowo-hh5zi,Mantap p mahfud md tetap semangat,0
2023-12-07T13:45:05Z,@wandimahardika4975,tetep di hati Ganjar Pranowo dan Mahfud MD tak pernah terganti,3
2023-12-07T13:44:50Z,@user-fy5pu2oz6l,Ganjar-Mahfud ❤❤❤,0
2023-12-07T13:44:38Z,@tondowibowo-hh5zi,Ayo rakyat nkri pileh mahfud md yg layak memimpen negri ini .,0
2023-12-07T13:44:13Z,@user-uf8gl9ll4p,"Ilmu imin jauuuuh,,, gak  ada seupil nya prof mahfud",0
2023-12-07T13:43:45Z,@ihzabahtiar5589,No 2 afk,0
2023-12-07T13:43:30Z,@dinarayutrisianawati3568,"Kabur aj bran, otak loe nggak level ama mereka",0
2023-12-07T13:43:04Z,@rojkinrawin2672,Mana ada jaman sekara g anak muda mau jadipetani,0
2023-12-07T13:42:48Z,@MuhRifai-yu7sd,"Cak Imin dan Anies sangat komplit,,cerdas",0
2023-12-07T13:42:20Z,@verrianchannel4384,Gama insaallah menang selanjutnya.,0
2023-12-07T13:42:03Z,@didaistiawantv6534,Capres dan cawapres hanya 2 kandidat yaa...<br>Bukanya 3 kandidat??? Lha cawapresnya yg ke 3 mana?,0
2023-12-07T13:41:39Z,@muhlisyina3167,AMIN insyaa Alloh menang satu putaran,0
2023-12-07T13:41:39Z,@robinsuro4669,Mana cawapres no urut 2,0
2023-12-07T13:40:30Z,@cr7mu549,"Maaf TV ONE,Cawapres no.2 ga di undang ap gmn koq kaga kliatan",0
2023-12-07T13:39:34Z,@dewapes2279,"Betul intinya servei2 itu cuma bayaran smua wkwkw<br>Kenyataannya lebih bnyk sentiment negative nya sperti asam sulfat dan ngk brani debat 😂<br><br>Generasi Milenial dan generasi Z itu skrng pada pinter2 smua bukan brarti krena dia calon muda pemilih nya bnyk orng2 muda, mereka lupa generasi muda kita di Indonesia sbagian besar yg ngk punya privilage, hanya segelintir yg meliliki privilage yg hidup dengan segala kemudahan dan kemanjaan dri ortu2 nya dan kita sbagai generasi muda mandiri dan sering mandi keringat dri sjak kecil sangat tidak menyukai itu<br>Dan kita generasi muda menilai itu sbagai blunder, lebih bagus Erick Tohir atau Kang Emil yg lebih matang<br><br>&quot; Tenang Pak kami dsini, kami generasi muda yang smart yg tau siapa yg layak dipilih untuk memimpin negara yg besar ini &quot; 😂😂😂",0
2023-12-07T13:38:49Z,@mpm5153,Prabowo gibran 2024,0
2023-12-07T13:37:16Z,@vickstory1728,Gibran mana nih😅,0
2023-12-07T13:37:03Z,@muhammadrakha7125,Cak imin kukira cuma pinter ngelawak ternyata cerdas juga argumen nya,0
2023-12-07T13:35:21Z,@MuhRifai-yu7sd,"Mantap jawaban cak Imin..<br>Insyaallah amin akan jadi presiden dan wakil presiden.Aamin,🤲🤲🤲🤲🤲",0
2023-12-07T13:33:53Z,@rahmad810,"Ibarat ini suguhan paling enak dan lezat, tapi ada kurangnya neh<br>Kurang seger kalo gak ada belimbing sayurnya pak 😅😅😅",0
2023-12-07T13:32:23Z,@SlametBagaskoro,Inti masalahnya adalah penanganan korupsi. Jika korupsi bisa ditekan maka negara Indonesia makmur. Solusinya Ganjar Mahfud md,0
2023-12-07T13:30:18Z,@hartonoaji6574,Percuma ngawasi pabrik pupuk...kalau distributornya yg nakal😆😆,0
2023-12-07T13:29:21Z,@lelyrosilawati125,"Prof Mahfud, lebih jelas danntdk muter2, kalo muhaimin pandai merangkai kata yg indah",0
2023-12-07T13:28:58Z,@heyrichtv6513,Anies presiden,0
2023-12-07T13:28:52Z,@helmialansyah6576,Raffi kan pendukung nya 02 😂😂😂<br>Tapi jagoan nya gak dtg 😂😂😂<br>Bilangin bor jngan ngumpet di ketek baba nya aja 😂😂😂,0
2023-12-07T13:28:29Z,@CekcokKuliner,"Mantap juga Cak Imin, jawaban nya Daging ... 👍",0
2023-12-07T13:28:19Z,@manusiabiasa3366,Cawapres no 2 mana,0
2023-12-07T13:26:44Z,@Ahmadyani-ue9ki,"Tenang pak Prabowo, ada saya di sini si muka Tembok + belimbing sayur😂",0
2023-12-07T13:26:10Z,@roniandrian7503,"Sudah jelas kan siapa yang mengatur soal akan di tiadakan nya debat cawapres KPU,,pengecut euy",0
2023-12-07T13:25:48Z,@user-qk4or6lj7e,Gibranya mana tvone......?????bos mu aburizal bakri suruh dampingi gibran kalau takut.....diskusi...,0
2023-12-07T13:25:18Z,@GEWALMADE-xn3wp,jangan hanya mengobral janji tapi wujudkan menjadi kenyataan yaa,0
