publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T11:05:10Z,King Denox YT,Yaelah baper banget pdhal dstu kan bukan baliho banteng doang yg di cabut..,0
2023-11-01T11:02:00Z,Naufal Zaki,Jangan sombong pak kesannya sok paling jago,0
2023-11-01T11:01:25Z,Rido rezky,Klu gt biar adil kmn jok9wi  cabut baliho  semua,0
2023-11-01T11:01:09Z,Santika Jaya Putra,Lingkungan lebih bersih,0
2023-11-01T11:00:03Z,Wahib Tmk,"Copot saja bikin jelek pemandangan, . Jangan di tempatkan di halaman pemerintahan. Sudah benar intruksi gubernur bali.",0
2023-11-01T10:58:41Z,Adirah Bimandaru,"MERDEKA GAK MAU KEMBALI KE MASA ORDE BARU kita semakin mantap pilih GANJAR- MAHFUD yg berintegritas, bersih ...rakyat bisa lbh cerdas yg dipilih orang yg punya kapasitas hamya GANJAR - MAHFUD 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤❤❤❤❤MERDEKA.",10
2023-11-01T11:42:13Z,Habib Alihadun,dari dulu lu teriak2 MERDEKA.faktanya lu teris dijajah koruptor penjajah fesex yang sangat culas,0
2023-11-01T12:13:46Z,Mela Khusnia,Rakyat mna yang cerdas sama petugas partai 😅😅,0
2023-11-01T14:50:16Z,mandala cigoong,Gama dlm lingkaran s banteng.,0
2023-11-01T10:57:25Z,Fadly Dg,"kandang banteng,,tapi banteng di kandang tinggal beberapa ekor,,itu pun bantengnya uda kena,PMK,,🤣",0
2023-11-01T10:54:19Z,anak riau,Garuda bos terbang tinggi Prabowo Gibran 😂😂😂😂,0
2023-11-01T10:53:11Z,Pama Cell,Impeach aja Pak. Gitu aja repot.,0
2023-11-01T10:52:57Z,Sengaja Gendut,mantap copot aja itu baleho yahodi.,0
2023-11-01T10:50:27Z,Mr J,"Semua partai sama lah, ni koq kayak PDIP partai spesial yg ga boleh d senggol,,",0
2023-11-01T10:48:35Z,andika andika,"Setahu saya parte pdipki  , bukan skrng aja BRUTALNYA,  tpi udah dri dulu.. Seharusnya parte BRUTAL kyak gni gk dipelihara dinegeri ini.. Partai kok brutal.. Maunya selalu aja memerintah dinegeri ini.. Agak mau -mau kalah,  FITNAH sana,  FITNAH sini.. Jelekkan yg ini,  serunduk yg itu..",0
